JsonPath,ImageInfPath,ImagePath,ImageName,MaskIndex,Score,Area,Intensity,Ratio,Perimeter,Compactness,AspectRatio,Circularity,Roundness,CentroidX,CentroidY,HuMoment_1,HuMoment_2,HuMoment_3,HuMoment_4,HuMoment_5,HuMoment_6,HuMoment_7,FourierDescriptor1,FourierDescriptor2,FourierDescriptor3,FourierDescriptor4,FourierDescriptor5,ProjectName,StrainName,TimeMin,Time,SeriesName
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.png,61,0.9978099465370178,527.0,32.56890459363957,16.181078442009333,88.42640578746796,14.837247135654549,1.037037037037037,0.8469475839734205,0.9204351715712356,96,122,0.1677175113467919,0.0024679553591685,6.264582372805082e-05,1.5870306285599916e-06,1.5276268095490818e-11,7.298598365758019e-08,-4.128383035289845e-12,3769.0,-22.995636188839715,8.10046439781754,-9.414045156120231,8.493408063356803,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_164_0_crop_region_bitwise.png,62,0.9988082647323608,695.5,29.805107526881724,23.334926719278464,107.84061968326569,16.721206691115388,0.5897435897435898,0.7515229520508329,0.6132535341851147,75,110,0.1895400645343096,0.0100836826285199,6.811326096084987e-05,6.771677004296595e-06,1.4539435887161768e-10,6.777137196317536e-07,3.311752031976818e-12,3657.0,13.822059344123591,41.60506662232863,12.378238096943914,-38.26557899938912,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,63,0.9988082647323608,85.5,24.598039215686278,3.4758868074930254,36.38477599620819,15.483648237359622,1.181818181818182,0.811589776628901,0.7466529331522331,107,79,0.1681069947737232,0.001529603781858,0.0003336135622461,7.285934081006055e-06,2.711046703937627e-10,1.8977194024652678e-07,-2.3565832564804434e-10,2367.0,-5.2999147593291145,-5.287865235842567,-0.5700560204653975,3.2097369917732888,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,64,0.9987107515335084,85.0,24.04950495049505,3.53437628653767,35.79898965358734,15.077266590795924,0.8461538461538461,0.8334647755071496,0.962003212069323,121,71,0.1655747789312411,0.0007737673120013,0.0002558322779294,3.6341487419794057e-06,-6.358727900251881e-11,-5.8617574134502624e-08,9.075059351565228e-11,2068.0,-3.145031820612864,-11.45205886183884,-5.367225202811657,-2.962525480841728,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_168_0_crop_region_bitwise.png,65,0.9987107515335084,2.0,26.142857142857142,0.0765027322404371,9.656854152679443,46.62741606306111,0.75,0.2695060476300858,0.2829421210522584,73,63,0.2048611111110858,0.002037519290072,0.0048528391428972,0.0002772218468706,-2.558591350816941e-07,-1.0343347257091028e-05,-1.947460805710865e-07,444.0,1.098076211353316,-2.3660254037844384,-4.440892098500626e-16,-0.6339745962155614,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.png,66,0.9977635145187378,164.0,40.00537634408602,4.099448998790485,47.79898941516876,13.931362128728145,1.1428571428571428,0.9020202402495736,0.9280501570514076,116,123,0.1635326373573405,0.0010782862739117,4.812545097799021e-05,1.01107742817225e-06,4.860679523358596e-12,2.522567332511925e-08,-5.110415441384276e-12,1868.0,-16.084473295213918,-3.2426406871192857,-1.8167456768799048,-2.0,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_17_0_crop_region_bitwise.png,67,0.9977635145187378,147.0,30.809523809523807,4.7712519319938185,46.62741661071777,14.789904624417956,0.875,0.8496586647091857,0.924277851762344,81,121,0.161899146050932,0.0001149092663814,0.0001011682872231,3.611430173744671e-07,1.0856099843816725e-12,2.779269491797198e-09,-1.8938482460855986e-12,1839.0,-2.239893929859662,-2.241357501970425,-5.093955707754176,4.0631485741796,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,68,0.999487042427063,804.5,24.22391559202813,33.210980980496544,108.66904652118684,14.678634769203066,1.3571428571428572,0.8560994133272127,0.7482258683268359,88,106,0.1684500249818646,0.0028755078796089,6.803580429268052e-06,2.551380760743347e-07,1.658885716401801e-13,7.14747345733742e-09,-2.923645929635049e-13,3973.0,-8.540887321793525,-11.594160468392133,-22.303934262373662,2.183703214891027,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,69,0.999487042427063,919.5,30.02238046795524,30.62715166711846,141.15432786941528,21.66888991437345,1.34375,0.5799268289246152,0.61907696013899,105,119,0.1799768060397097,0.0062179010172299,8.107482494750807e-05,1.0521364225329252e-05,3.0324813496687336e-10,6.63651335355471e-07,4.968774160606145e-11,6635.0,126.47137761928508,75.52641378691868,50.40699460646778,16.753429144488745,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_22_0_crop_region_bitwise.png,70,0.9981061220169068,1056.0,28.17636526410027,37.47821942617482,132.42640626430511,16.60677374628673,1.3125,0.7567015006252499,0.799845900797342,112,118,0.1775158844525835,0.0049586385435439,6.949007788544477e-05,6.074013802929038e-06,3.3194380809517656e-11,-2.34598083923866e-08,1.2029271975745746e-10,4951.0,-34.35026953949031,69.36220024477664,9.83197162053976,-3.5422490048296247,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,71,0.9981061220169068,785.5,17.689820359281438,44.404068783426986,110.66904652118684,15.592155134193016,0.7368421052631579,0.8059418666763768,0.7305549031332873,89,116,0.1734813839800404,0.0045108900202095,3.049282302800307e-05,1.3329224897145692e-06,3.868629513401983e-12,2.312356050834504e-08,-7.566121572657569e-12,4301.0,2.627071676265217,8.813193047939452,-20.150395654731287,5.330127018922193,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,72,0.9953280687332152,774.5,14.007299270072991,55.29260031266284,105.84061980247498,14.4638306006095,0.8823529411764706,0.8688134534588389,0.9055317055990666,112,115,0.1619656682347403,0.0005801951772765,4.749163346918982e-05,1.7842208376503586e-07,-3.7290807568482954e-13,-1.3208199561663841e-09,-3.6151138774828473e-13,4307.0,36.615125639771605,-0.8536025553740636,7.3258106499182,-15.129997845463308,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_24_0_crop_region_bitwise.png,73,0.9953280687332152,989.0,15.86437440305635,62.34093919325708,129.74011409282684,17.01971405947394,0.7209302325581395,0.7383420526600541,0.7138514227568458,82,91,0.1825152450930031,0.0065723763077878,0.0003284786540027,2.531881428234193e-05,9.770623779608283e-10,6.384557736225746e-07,-2.092056330540563e-09,4352.0,31.363020647836397,66.48912634195557,6.559284722970924,23.506776477899265,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,74,0.9889022707939148,385.0,37.07177033492823,10.38526071244192,73.94112455844879,14.200752989527372,1.0909090909090908,0.884908752629279,0.9266488180019616,121,121,0.1605173898832286,0.0002347867448232,3.18778477605698e-05,8.42544067961409e-08,1.1842692121478138e-13,9.943132838927126e-10,7.100270348096782e-14,3772.0,-17.377642539520803,-8.029325952157395,-16.28955765570041,3.056670057757016,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,75,0.9889022707939148,278.5,30.309446254071663,9.188554540569584,63.69848430156708,14.56910916451342,0.9047619047619048,0.8625352773776725,0.9224695570986732,72,88,0.1609812315531069,0.0003738792517907,1.1060780048813388e-05,6.24898291236645e-08,2.525262643484692e-14,5.908770464921826e-10,4.5402340169577266e-14,2465.0,5.07979130644798,1.5114486040074784,-7.829102786483091,0.9289613370289432,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_25_0_crop_region_bitwise.png,76,0.99404376745224,639.0,31.31130690161527,20.407963232190596,97.74011433124542,14.95012511656483,0.9375,0.8405528727271692,0.8035556241990816,126,104,0.1660719518454503,0.0016464489667112,0.0001470224669168,1.5063594891657449e-06,1.665681041720202e-13,3.287783703367814e-09,2.2416758094738008e-11,6124.0,-29.7681850529016,33.29540580212239,4.47134736546117,24.2583302491977,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,77,0.99404376745224,1138.0,22.2014987510408,51.25780078007801,143.88225030899048,18.19165373811862,1.05,0.6907767042656334,0.7914743831902087,70,95,0.1718004499016369,0.0026571997447626,0.0003741001392675,1.6862102965758104e-05,1.3384809178032706e-09,8.025379357030827e-07,-4.537011791787487e-11,4487.0,122.55417010253144,168.7891625394372,37.74145509666499,-14.570271411317831,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,78,0.8734541535377502,9.5,18.27777777777777,0.5197568389057752,16.242640614509583,27.77088148759118,0.5714285714285714,0.4525016831019275,0.3359937687495568,89,86,0.2068652702857278,0.0073632709291253,0.0035141208210436,0.0004139959280902,4.819614438220565e-07,3.542517008528001e-05,-1.3061622242286534e-07,983.0,5.855856981988412,2.429354661157177,0.0914047262084261,1.8948468287931224,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_26_0_crop_region_bitwise.png,78,0.8734541535377502,932.0,24.595766129032256,37.89270052051314,137.8822489976883,20.39862080328381,1.051282051282051,0.6160402085780334,0.4689109217089345,74,78,0.2071096187662109,0.0156277943237452,0.0004674443642942,5.361302488515533e-05,2.580303005939004e-09,1.0416147181180199e-07,-8.085579058996457e-09,4196.0,243.13921172618356,-14.465857070891769,-6.85831959154048,24.01631282487728,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.png,79,0.8734541535377502,1759.5,16.95040871934605,103.80280671296296,166.81118202209473,15.814703295031782,1.3333333333333333,0.7946004664094407,0.7405834641195103,117,121,0.175758983663842,0.0050635415440432,6.143939829733879e-05,2.334405372407468e-06,-2.396205089219768e-11,-1.45067800839426e-07,-1.4401538987440846e-11,6760.0,-15.93009909074577,-95.53872702826148,-25.3650498537867,-46.8653483598032,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_27_0_crop_region_bitwise.png,80,0.9977858066558838,1446.0,11.688654353562004,123.7097065462754,155.3969684839249,16.700012319497883,0.6428571428571429,0.7524767271990255,0.5340524933174309,71,94,0.1957334348773433,0.0126216005065004,3.553785199328768e-05,3.4678759833497667e-06,2.2180866903578013e-11,1.6025260454192865e-07,-3.1466235209510703e-11,4285.0,61.34410302903484,-13.548750913409364,-38.84151954894712,-17.133239636237228,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.png,81,0.9977858066558838,0.0,70.5,0.0,2.0,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,,,,Project000_YSIY884,YSIY884,480min,480,Series015
/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/preds/crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.json,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/mmdet_results/vis/crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.png,/workspace/demo_image/Project000_YSIY884/CPsegm_PSM/crop_Series015_480min_Lng_SVCC_Processed001_ch01/bitwise_image/crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.png,crop_Series015_480min_Lng_SVCC_Processed001_ch01_28_0_crop_region_bitwise.png,81,0.9977858066558838,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,-1.0,,,,Project000_YSIY884,YSIY884,480min,480,Series015
